id	date	source	rating_numerator	rating_denominator	rate	name	dog_stage	favorite_count	retweet_count	image	predicted_dog
734559631394082816	2016/05/23	Vine	10	10	1.0	None	None	1646	451		
733828123016450049	2016/05/21	Twitter for iPhone	10	10	1.0	Terry	None	3926	881	https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg	WALKER_HOUND
733822306246479872	2016/05/21	Twitter for iPhone	10	10	1.0	Moose	floofer	4015	1141	https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg	LHASA
733482008106668032	2016/05/20	Twitter for iPhone	10	10	1.0	None	None	3438	1065	https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg	FRENCH_BULLDOG
733460102733135873	2016/05/20	Twitter for iPhone	11	10	1.1	Hermione	None	4605	1451	https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg	CHOW
733109485275860992	2016/05/19	Twitter for iPhone	12	10	1.2	None	pupper	44619	17621	https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg	GOLDEN_RETRIEVER
732732193018155009	2016/05/18	Twitter for iPhone	12	10	1.2	Ralpher	None	2671	599	https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg	KOALA
732726085725589504	2016/05/18	Twitter for iPhone	11	10	1.1	Aldrick	None	3855	1003	https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg	POMERANIAN
732585889486888962	2016/05/17	Twitter for iPhone	10	10	1.0	None	None	4016	868	https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg	AMERICAN_STAFFORDSHIRE_TERRIER
732375214819057664	2016/05/17	Twitter for iPhone	11	10	1.1	Kyle	doggo	8832	2838	https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg	TENNIS_BALL
732005617171337216	2016/05/16	Twitter for iPhone	11	10	1.1	Larry	None	16324	6154	https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg	ENGLISH_SETTER
731285275100512256	2016/05/14	Twitter for iPhone	12	10	1.2	Solomon	None	3798	1090	https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg	PEMBROKE
731156023742988288	2016/05/13	Twitter for iPhone	204	170	1.2	this	None	4196	1434	https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg	LAKESIDE
730924654643314689	2016/05/13	Twitter for iPhone	9	10	0.9	unacceptable	None	6682	2234	https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg	POLECAT
730573383004487680	2016/05/12	Twitter for iPhone	10	10	1.0	Rooney	pupper	5407	2435	https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg	LABRADOR_RETRIEVER
730427201120833536	2016/05/11	Twitter for iPhone	11	10	1.1	Crystal	None	3809	1176	https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg	ESKIMO_DOG
730211855403241472	2016/05/11	Twitter for iPhone	11	10	1.1	Ziva	None	4180	1182	https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg	PUG
730196704625098752	2016/05/11	Twitter for iPhone	6	10	0.6	Charles	None	5339	2172	https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg	HAND_BLOWER
729854734790754305	2016/05/10	Twitter for iPhone	11	10	1.1	Ollie	None	4396	1268	https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg	DOORMAT
729838605770891264	2016/05/10	Twitter for iPhone	12	10	1.2	None	None	1856	431	https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg	STONE_WALL
729823566028484608	2016/05/10	Twitter for iPhone	13	10	1.3	Stefan	None	4358	1390	https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg	KELPIE
729463711119904772	2016/05/09	Twitter for iPhone	13	10	1.3	Pupcasso	None	6340	2586	https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg	GERMAN_SHEPHERD
729113531270991872	2016/05/08	Twitter for iPhone	10	10	1.0	None	None	2054	370	https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg	PRISON
728986383096946689	2016/05/07	Twitter for iPhone	11	10	1.1	Puff	None	3460	917	https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg	TOY_POODLE
728760639972315136	2016/05/07	Twitter for iPhone	13	10	1.3	None	None	5090	1911	https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg	PEMBROKE
728751179681943552	2016/05/07	Twitter for iPhone	10	10	1.0	Flurpson	None	3032	757	https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg	SAINT_BERNARD
728653952833728512	2016/05/06	Twitter for iPhone	8	10	0.8	Coleman	None	3620	1169	https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg	STUDIO_COUCH
728409960103686147	2016/05/06	Twitter for iPhone	10	10	1.0	Wallace	None	5383	2269	https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg	SIAMESE_CAT
728387165835677696	2016/05/06	Twitter for iPhone	12	10	1.2	Enchilada	None	3999	1075	https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg	COLLIE
728046963732717569	2016/05/05	Twitter for iPhone	11	10	1.1	Raymond	None	4722	1328	https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg	NEWFOUNDLAND
728035342121635841	2016/05/05	Twitter for iPhone	12	10	1.2	all	pupper	4953	1872	https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg	HANDKERCHIEF
728015554473250816	2016/05/05	Twitter for iPhone	11	10	1.1	Rueben	pupper	4479	1219	https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg	COCKER_SPANIEL
727685679342333952	2016/05/04	Twitter for iPhone	12	10	1.2	Cilantro	None	3206	720	https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg	BORDER_COLLIE
727644517743104000	2016/05/03	Twitter for iPhone	13	10	1.3	None	doggo	6431	1962	https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg	KUVASZ
727524757080539137	2016/05/03	Twitter for iPhone	10	10	1.0	None	pupper	4900	1379	https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg	CHIHUAHUA
727314416056803329	2016/05/03	Twitter for iPhone	11	10	1.1	None	pupper	3623	834	https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg	MINIATURE_POODLE
727286334147182592	2016/05/02	Twitter for iPhone	9	10	0.9	None	None	3324	920	https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg	BONNET
727175381690781696	2016/05/02	Twitter for iPhone	10	10	1.0	Karll	None	4209	1540	https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg	GREAT_DANE
727155742655025152	2016/05/02	Vine	11	10	1.1	None	None	3983	1490		
726935089318363137	2016/05/02	Twitter for iPhone	12	10	1.2	Sprout	None	7496	2738	https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg	TOY_POODLE
726887082820554753	2016/05/01	Twitter for iPhone	10	10	1.0	Blitz	None	4195	1677	https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg	SOFT-COATED_WHEATEN_TERRIER
726828223124897792	2016/05/01	Twitter for iPhone	12	10	1.2	Bloop	None	3882	1124	https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg	MINIATURE_PINSCHER
726224900189511680	2016/04/30	Twitter for iPhone	9	10	0.9	None	None	4811	1302	https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg	STANDARD_POODLE
725842289046749185	2016/04/29	Twitter for iPhone	12	10	1.2	Colby	None	7691	2970	https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg	TOY_POODLE
725786712245440512	2016/04/28	Twitter for iPhone	11	10	1.1	Lillie	pupper	4537	1527	https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg	CHOW
725729321944506368	2016/04/28	Twitter for iPhone	12	10	1.2	Lola	None	5646	2009	https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg	BOXER
725458796924002305	2016/04/27	Twitter for iPhone	13	10	1.3	None	None	1541	703		
724983749226668032	2016/04/26	Twitter for iPhone	12	10	1.2	Fred	None	4040	1462	https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg	GOLDEN_RETRIEVER
724771698126512129	2016/04/26	Twitter for iPhone	11	10	1.1	None	doggo	2593	725	https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg	BLUETICK
724405726123311104	2016/04/25	Twitter for iPhone	10	10	1.0	Ashleigh	pupper	5800	1847	https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg	GOLDEN_RETRIEVER
724049859469295616	2016/04/24	Twitter for iPhone	10	10	1.0	Kreggory	None	4738	1984	https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg	BORDER_COLLIE
724046343203856385	2016/04/24	Twitter for iPhone	10	10	1.0	Sarge	None	2901	620	https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg	BOXER
724004602748780546	2016/04/23	Twitter for iPhone	11	10	1.1	Luther	pupper	4561	1790	https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg	QUILT
723912936180330496	2016/04/23	Twitter for iPhone	12	10	1.2	Sugar	None	4236	1374	https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg	SAMOYED
723688335806480385	2016/04/23	Twitter for iPhone	12	10	1.2	Reginald	None	8435	3347	https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg	CHOW
723673163800948736	2016/04/23	Twitter for iPhone	10	10	1.0	Ivar	None	3291	1011	https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg	GOLDEN_RETRIEVER
723179728551723008	2016/04/21	Twitter for iPhone	8	10	0.8	Jangle	None	5761	2110	https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg	TENNIS_BALL
722974582966214656	2016/04/21	Twitter for iPhone	4	20	0.2	None	None	4493	1764	https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg	GREAT_DANE
722613351520608256	2016/04/20	Twitter for iPhone	12	10	1.2	Schnitzel	None	5393	1831	https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg	LABRADOR_RETRIEVER
721503162398597120	2016/04/17	Twitter for iPhone	11	10	1.1	Panda	None	5086	2124	https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg	PEKINESE
721001180231503872	2016/04/15	Twitter for iPhone	11	10	1.1	Oliver	pupper	2748	686	https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg	SAMOYED
720785406564900865	2016/04/15	Twitter for iPhone	12	10	1.2	Archie	None	3400	866	https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg	CHIHUAHUA
720775346191278080	2016/04/15	Twitter for iPhone	10	10	1.0	Berkeley	None	2702	760	https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg	NEWFOUNDLAND
720415127506415616	2016/04/14	Twitter for iPhone	10	10	1.0	None	None	4503	1681	https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg	ROTTWEILER
720389942216527872	2016/04/13	Twitter for iPhone	11	10	1.1	Ralphé	None	6974	2840	https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg	PEMBROKE
720340705894408192	2016/04/13	Twitter for iPhone	10	10	1.0	Derek	pupper	3131	1098	https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg	ALP
720059472081784833	2016/04/13	Twitter for iPhone	9	10	0.9	Charleson	None	4229	1268	https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg	MEXICAN_HAIRLESS
720043174954147842	2016/04/13	Twitter for iPhone	11	10	1.1	Neptune	None	5332	2253	https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg	SAMOYED
719991154352222208	2016/04/12	Twitter for iPhone	10	10	1.0	None	doggo	5281	1979	https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg	COCKER_SPANIEL
719704490224398336	2016/04/12	Twitter for iPhone	12	10	1.2	Clyde	pupper	4974	1645	https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg	HOME_THEATER
719551379208073216	2016/04/11	Twitter for iPhone	10	10	1.0	Harnold	None	5515	2192	https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg	MALAMUTE
719367763014393856	2016/04/11	Twitter for iPhone	11	10	1.1	Sid	None	3022	827	https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg	SWING
719339463458033665	2016/04/11	Twitter for iPhone	10	10	1.0	Lucy	None	4822	1403	https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg	GOLDEN_RETRIEVER
719332531645071360	2016/04/11	Twitter for iPhone	11	10	1.1	Pippa	None	3711	1078	https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg	DANDIE_DINMONT
718971898235854848	2016/04/10	Twitter for iPhone	10	10	1.0	Sadie	None	3818	1231	https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg	GOLDEN_RETRIEVER
718939241951195136	2016/04/09	Twitter for iPhone	12	10	1.2	Otis	None	5720	1973	https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg	PEMBROKE
718631497683582976	2016/04/09	Twitter for iPhone	10	10	1.0	None	None	20697	9126	https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg	POMERANIAN
718613305783398402	2016/04/09	Twitter for iPhone	11	10	1.1	Carper	None	2669	542	https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg	LABRADOR_RETRIEVER
718540630683709445	2016/04/08	Twitter for iPhone	10	10	1.0	None	None	2730	1137	https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg	WEST_HIGHLAND_WHITE_TERRIER
718460005985447936	2016/04/08	Twitter for iPhone	9	10	0.9	Bowie	None	2846	602	https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg	BADGER
718454725339934721	2016/04/08	Twitter for iPhone	13	10	1.3	None	None	5320	1685	https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg	HAMMER
718246886998687744	2016/04/08	Twitter for iPhone	3	10	0.3	Alexanderson	None	2115	565	https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg	CHIHUAHUA
718234618122661888	2016/04/08	Twitter for iPhone	11	10	1.1	Suki	None	4217	1127	https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg	MALAMUTE
717841801130979328	2016/04/06	Twitter for iPhone	11	10	1.1	Barclay	None	2660	670	https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg	BRITTANY_SPANIEL
717790033953034240	2016/04/06	Twitter for iPhone	10	10	1.0	None	pupper	3170	1272	https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg	CAR_MIRROR
717537687239008257	2016/04/06	Twitter for iPhone	11	10	1.1	a	None	6281	2069	https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg	GOLDEN_RETRIEVER
717428917016076293	2016/04/05	Vine	11	10	1.1	Skittle	None	1748	510		
717421804990701568	2016/04/05	Twitter for iPhone	9	10	0.9	Ebby	None	3446	945	https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg	ITALIAN_GREYHOUND
717047459982213120	2016/04/04	Twitter for iPhone	12	10	1.2	Flávio	None	6826	2135	https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg	GOLDEN_RETRIEVER
717009362452090881	2016/04/04	Twitter for iPhone	10	10	1.0	Smokey	pupper	3583	1102	https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg	SIBERIAN_HUSKY
716802964044845056	2016/04/04	Twitter for iPhone	10	10	1.0	Link	None	4627	1317	https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg	LEONBERG
716791146589110272	2016/04/04	Twitter for iPhone	11	10	1.1	Jennifur	None	5204	1474	https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg	POMERANIAN
716730379797970944	2016/04/03	Twitter for iPhone	12	10	1.2	None	None	1339	475		
716447146686459905	2016/04/03	Vine	13	10	1.3	Ozzy	pupper	14327	6643		
716439118184652801	2016/04/03	Twitter for iPhone	50	50	1.0	Bluebert	None	2574	247	https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg	SIBERIAN_HUSKY
716285507865542656	2016/04/02	Twitter for iPhone	12	10	1.2	Stephanus	None	3041	1225	https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg	YORKSHIRE_TERRIER
716080869887381504	2016/04/02	Twitter for iPhone	11	10	1.1	None	doggo	5272	1935	https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg	GOLDEN_RETRIEVER
715928423106027520	2016/04/01	Twitter for iPhone	11	10	1.1	Bubbles	None	3485	987	https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg	PUG
715758151270801409	2016/04/01	Vine	13	10	1.3	old	None	4085	1596		
715733265223708672	2016/04/01	Twitter for iPhone	10	10	1.0	a	None	5093	1920	https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg	DANDIE_DINMONT
715704790270025728	2016/04/01	Vine	11	10	1.1	Bentley	None	3055	634		
715696743237730304	2016/04/01	Twitter for iPhone	10	10	1.0	Toby	None	4257	1454	https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg	STAFFORDSHIRE_BULLTERRIER
715680795826982913	2016/03/31	Twitter for iPhone	12	10	1.2	Zeus	None	4719	1813	https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg	GOLDEN_RETRIEVER
715360349751484417	2016/03/31	Twitter for iPhone	11	10	1.1	Bertson	None	5955	1772	https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg	NAIL
715342466308784130	2016/03/31	Twitter for iPhone	10	10	1.0	Oscar	None	3294	768	https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg	WEST_HIGHLAND_WHITE_TERRIER
715220193576927233	2016/03/30	Twitter for iPhone	10	10	1.0	Nico	None	2630	736	https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg	CHIHUAHUA
715200624753819648	2016/03/30	Twitter for iPhone	12	10	1.2	Michelangelope	None	5578	2110	https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg	CHIHUAHUA
715009755312439296	2016/03/30	Twitter for iPhone	12	10	1.2	Siba	None	4550	1392	https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg	DINGO
714982300363173890	2016/03/30	Twitter for iPhone	9	10	0.9	Calbert	None	4094	1166	https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg	BRITTANY_SPANIEL
714962719905021952	2016/03/29	Vine	12	10	1.2	None	None	8028	4816		
714957620017307648	2016/03/29	Twitter for iPhone	10	10	1.0	Curtis	None	4503	1595	https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg	GREAT_PYRENEES
714631576617938945	2016/03/29	Twitter for iPhone	4	10	0.4	Benedict	None	3571	1122	https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg	MEERKAT
714606013974974464	2016/03/29	Twitter for iPhone	12	10	1.2	None	None	3938	1038	https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg	NORFOLK_TERRIER
714485234495041536	2016/03/28	Vine	10	10	1.0	Blitz	None	2962	1313		
714258258790387713	2016/03/28	Twitter for iPhone	10	10	1.0	Travis	None	3281	808	https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg	COLLIE
714251586676113411	2016/03/28	Twitter for iPhone	8	10	0.8	Thumas	None	3570	940	https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg	BEDLINGTON_TERRIER
714214115368108032	2016/03/27	Twitter for iPhone	13	10	1.3	None	None	2480	990	https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg	PUG
714141408463036416	2016/03/27	Twitter for iPhone	10	10	1.0	None	None	4673	1569	https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg	LABRADOR_RETRIEVER
713919462244790272	2016/03/27	Twitter for iPhone	12	10	1.2	Kanu	None	3564	869	https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg	SIBERIAN_HUSKY
713909862279876608	2016/03/27	Vine	12	10	1.2	Doug	None	2078	616		
713900603437621249	2016/03/27	Twitter for iPhone	99	90	1.1	None	None	3062	829	https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg	GOLDEN_RETRIEVER
713761197720473600	2016/03/26	Twitter for iPhone	12	10	1.2	Piper	None	5308	1541	https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg	BRITTANY_SPANIEL
713411074226274305	2016/03/25	Twitter for iPhone	11	10	1.1	None	None	4802	1440	https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg	GREAT_PYRENEES
713177543487135744	2016/03/25	Twitter for iPhone	10	10	1.0	Lance	None	7854	3183	https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg	WHIPPET
713175907180089344	2016/03/25	Twitter for iPhone	10	10	1.0	Opie	None	4851	1630	https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg	TIMBER_WOLF
712809025985978368	2016/03/24	Twitter for iPhone	10	10	1.0	Stubert	None	20378	7602	https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg	LABRADOR_RETRIEVER
712717840512598017	2016/03/23	Twitter for iPhone	10	10	1.0	None	None	13474	5616	https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg	GREAT_PYRENEES
712668654853337088	2016/03/23	Twitter for iPhone	10	10	1.0	Sunny	None	4531	1367	https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg	LABRADOR_RETRIEVER
712438159032893441	2016/03/23	Twitter for iPhone	11	10	1.1	Kane	None	5799	1756	https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg	ICE_BEAR
712309440758808576	2016/03/22	Twitter for iPhone	12	10	1.2	None	pupper	269	26		
712097430750289920	2016/03/22	Twitter for iPhone	10	10	1.0	None	None	4144	1172	https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg	LABRADOR_RETRIEVER
712092745624633345	2016/03/22	Twitter for iPhone	7	10	0.7	Steven	None	3211	1016	https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg	TRICERATOPS
712085617388212225	2016/03/22	Twitter for iPhone	11	10	1.1	Olive	None	3531	556	https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg	TIBETAN_TERRIER
712065007010385924	2016/03/21	Twitter for iPhone	6	10	0.6	Chester	None	2451	700	https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg	GOOSE
711998809858043904	2016/03/21	Twitter for iPhone	12	10	1.2	None	None	0	138	https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg	COMIC_BOOK
711968124745228288	2016/03/21	Twitter for iPhone	10	10	1.0	Winston	pupper	8776	2601	https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg	ESPRESSO
711743778164514816	2016/03/21	Twitter for iPhone	11	10	1.1	Roosevelt	None	3095	1101	https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg	LAKELAND_TERRIER
711732680602345472	2016/03/21	Twitter for iPhone	10	10	1.0	None	None	9756	4653	https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg	ESKIMO_DOG
711694788429553666	2016/03/20	Twitter for iPhone	13	10	1.3	None	None	35865	20500	https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg	BROWN_BEAR
711652651650457602	2016/03/20	Twitter for iPhone	9	10	0.9	Gary	None	4228	1037	https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg	LLAMA
711363825979756544	2016/03/20	Twitter for iPhone	11	10	1.1	None	None	3996	1287	https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg	PEMBROKE
711306686208872448	2016/03/19	Twitter for iPhone	3	10	0.3	None	None	3596	819	https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg	LEATHERBACK_TURTLE
711008018775851008	2016/03/19	Twitter for iPhone	11	10	1.1	Chuckles	pupper	3275	710	https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg	FRENCH_BULLDOG
710997087345876993	2016/03/19	Twitter for iPhone	12	10	1.2	Milo	None	4960	1561	https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg	MALAMUTE
710844581445812225	2016/03/18	Twitter for iPhone	10	10	1.0	Staniel	None	2775	779	https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg	DINGO
710833117892898816	2016/03/18	Twitter for iPhone	12	10	1.2	Sora	None	2937	606	https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg	PEMBROKE
710658690886586372	2016/03/18	Twitter for iPhone	80	80	1.0	None	None	2529	636	https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg	SOFT-COATED_WHEATEN_TERRIER
710609963652087808	2016/03/17	Vine	12	10	1.2	None	None	5227	2624		
710588934686908417	2016/03/17	Twitter for iPhone	12	10	1.2	Beemo	None	4968	2107	https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg	
710296729921429505	2016/03/17	Vine	12	10	1.2	Oshie	None	2574	833		
710283270106132480	2016/03/17	Twitter for iPhone	11	10	1.1	Gunner	None	2308	580	https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg	LHASA
710272297844797440	2016/03/17	Twitter for iPhone	11	10	1.1	infuriating	None	4945	1425	https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg	OLD_ENGLISH_SHEEPDOG
710269109699739648	2016/03/17	Twitter for iPhone	13	10	1.3	None	None	2613	1257	https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg	PUG
710153181850935296	2016/03/16	Twitter for iPhone	11	10	1.1	Lacy	None	3153	1006	https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg	SOMBRERO
710140971284037632	2016/03/16	Twitter for iPhone	8	10	0.8	Tater	None	3017	1008	https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg	PEKINESE
710117014656950272	2016/03/16	Twitter for iPhone	11	10	1.1	None	pupper	5999	2233	https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg	MINIATURE_POODLE
709918798883774466	2016/03/16	Twitter for iPhone	12	10	1.2	Watson	None	3250	1215	https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg	CARDIGAN
709901256215666688	2016/03/16	Twitter for iPhone	12	10	1.2	None	None	732	112	https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg	HANDKERCHIEF
709852847387627521	2016/03/15	Twitter for iPhone	12	10	1.2	None	None	3824	1336	https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg	POMERANIAN
709566166965075968	2016/03/15	Twitter for iPhone	12	10	1.2	Olaf	None	3865	1367	https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg	CHOW
709556954897764353	2016/03/15	Twitter for iPhone	12	10	1.2	Cecil	None	3593	1204	https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg	KUVASZ
709519240576036864	2016/03/14	Twitter for iPhone	9	10	0.9	Vince	None	1620	277	https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg	COCKER_SPANIEL
709449600415961088	2016/03/14	Twitter for iPhone	10	10	1.0	Karma	None	2420	665	https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg	DANDIE_DINMONT
709409458133323776	2016/03/14	Twitter for iPhone	8	10	0.8	Billy	None	2855	788	https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg	SHETLAND_SHEEPDOG
709225125749587968	2016/03/14	Twitter for iPhone	11	10	1.1	Walker	None	2615	647	https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg	LABRADOR_RETRIEVER
